Year,Date,Start,End,Location,Site,Habitat,Transect,Swath,Taxonomy,Family,Count,Total_Length,Length_Anomaly,Biomass,Comment,Coarse_Trophic,Fine_Trophic,Cloud_Cover,Wind_Velocity,Sea_State,Swell,Visibility,Surge,Diver
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Centropyge flavissima,Pomacanthidae,1,40,0,2.65,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Centropyge flavissima,Pomacanthidae,1,60,0,7.54,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Centropyge flavissima,Pomacanthidae,1,70,0,11.22,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Centropyge flavissima,Pomacanthidae,2,80,0,31.66,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Chaetodon reticulatus,Chaetodontidae,1,140,0,75.6,NA,Secondary Consumer,Corallivore,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Cheilinus chlorourus,Labridae,1,80,0,9.94,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Cheilinus chlorourus,Labridae,1,140,0,53.1,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Cheilinus trilobatus,Labridae,1,130,0,41.4,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Chlorurus spilurus,Scaridae,3,40,0,4.47,IP,Primary Consumer,Excavator,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Chlorurus spilurus,Scaridae,10,60,0,49.65,IP,Primary Consumer,Excavator,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Chlorurus spilurus,Scaridae,8,80,0,93.32,IP,Primary Consumer,Excavator,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Chlorurus spilurus,Scaridae,7,100,0,158.4,IP,Primary Consumer,Excavator,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Chlorurus spilurus,Scaridae,4,120,0,155.5,IP,Primary Consumer,Excavator,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Chlorurus spilurus,Scaridae,18,140,0,1105.9,IP,Primary Consumer,Excavator,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Chlorurus spilurus,Scaridae,2,210,0,409.5,IP,Primary Consumer,Excavator,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Chlorurus spilurus,Scaridae,2,230,0,536.5,IP,Primary Consumer,Excavator,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Chromis margaritifer,Pomacentridae,2,40,0,1.53,NA,Planktivore,Omnivore,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Chromis margaritifer,Pomacentridae,1,50,0,1.55,NA,Planktivore,Omnivore,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Chromis margaritifer,Pomacentridae,6,60,0,16.62,NA,Planktivore,Omnivore,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Coris aygula,Labridae,1,70,0,2.4,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Coris aygula,Labridae,1,100,0,8.3,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Ctenochaetus striatus,Acanthuridae,7,190,0,897.4,NA,Primary Consumer,Brusher,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Ctenochaetus striatus,Acanthuridae,10,210,0,1741.9,NA,Primary Consumer,Brusher,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Ctenochaetus striatus,Acanthuridae,6,230,0,1381,NA,Primary Consumer,Brusher,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Epibulus insidiator,Labridae,1,220,0,191.7,NA,Piscivore_primarily,Piscivore,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Gomphosus varius,Labridae,1,35,0,0.54,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Gomphosus varius,Labridae,1,50,0,1.43,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Gomphosus varius,Labridae,1,80,0,5.08,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres hortulanus,Labridae,1,55,0,2.6,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres hortulanus,Labridae,1,70,0,5.35,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres hortulanus,Labridae,2,80,0,15.95,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres hortulanus,Labridae,1,90,0,11.34,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres hortulanus,Labridae,1,100,0,15.5,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres hortulanus,Labridae,2,110,0,41.3,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres hortulanus,Labridae,1,160,0,63.2,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres hortulanus,Labridae,1,170,0,75.8,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres margaritaceus,Labridae,2,40,0,2.01,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres margaritaceus,Labridae,2,50,0,3.92,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres margaritaceus,Labridae,1,80,0,7.97,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres marginatus,Labridae,1,35,0,0.67,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres marginatus,Labridae,1,90,0,11.34,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Halichoeres trimaculatus,Labridae,1,80,0,8.13,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Hologymnosus annulatus,Labridae,1,270,0,349,NA,Piscivore_primarily,Piscivore,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Labroides dimidiatus,Labridae,1,60,0,1.93,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Mulloidichthys flavolineatus,Mullidae,1,170,0,59.6,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Parupeneus cyclostomus,Mullidae,2,180,0,175.4,NA,Piscivore_primarily,Piscivore,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Parupeneus insularis,Mullidae,1,170,0,73.3,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Parupeneus multifasciatus,Mullidae,1,160,0,61.1,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Parupeneus multifasciatus,Mullidae,2,180,0,178.4,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Scarus psittacus,Scaridae,6,80,0,62.62,IP,Primary Consumer,Scraper,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Scarus psittacus,Scaridae,11,100,0,240.8,IP,Primary Consumer,Scraper,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Scarus psittacus,Scaridae,7,120,0,280.6,IP,Primary Consumer,Scraper,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Scarus psittacus,Scaridae,28,140,0,1872.2,IP,Primary Consumer,Scraper,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Scarus psittacus,Scaridae,1,170,0,127.4,IP,Primary Consumer,Scraper,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Stethojulis bandanensis,Labridae,1,30,0,0.52,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Stethojulis bandanensis,Labridae,2,40,0,2.18,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Stethojulis bandanensis,Labridae,2,60,0,6.2,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Thalassoma hardwicke,Labridae,1,30,0,0.47,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Thalassoma hardwicke,Labridae,1,50,0,2.15,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Thalassoma hardwicke,Labridae,3,60,0,11.09,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Thalassoma hardwicke,Labridae,1,70,0,5.85,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Thalassoma hardwicke,Labridae,2,100,0,33.8,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Thalassoma hardwicke,Labridae,1,120,0,29.1,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,AB
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 1 m,1,BA,3,1,Canthigaster solandri,Tetraodontidae,1,60,0,6.22,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 1 m,1,BA,3,1,Canthigaster solandri,Tetraodontidae,1,100,0,28.5,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 1 m,1,BA,3,1,Chrysiptera brownriggii,Pomacentridae,1,30,0,0.6,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 1 m,1,BA,3,1,Chrysiptera brownriggii,Pomacentridae,1,40,0,1.4,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 1 m,1,BA,3,1,Chrysiptera brownriggii,Pomacentridae,3,50,0,8.09,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 1 m,1,BA,3,1,Chrysiptera brownriggii,Pomacentridae,4,60,0,18.39,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 1 m,1,BA,3,1,Paracirrhites arcatus,Cirrhitidae,1,70,0,5.37,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 1 m,1,BA,3,1,Pseudocheilinus hexataenia,Labridae,1,30,0,0.35,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 1 m,1,BA,3,1,Stegastes nigricans,Pomacentridae,1,60,0,6.51,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 1 m,1,BA,3,1,Stegastes nigricans,Pomacentridae,1,70,0,10.35,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 1 m,1,BA,3,1,Stegastes nigricans,Pomacentridae,1,110,0,40.3,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 1 m,1,BA,3,1,Stegastes nigricans,Pomacentridae,5,130,0,333.4,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Abudefduf sexfasciatus,Pomacentridae,2,130,0,86,NA,Planktivore,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Abudefduf sexfasciatus,Pomacentridae,2,140,0,108.6,NA,Planktivore,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Acanthurus nigrofuscus,Acanthuridae,1,100,0,19.3,NA,Primary Consumer,Cropper,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Acanthurus nigrofuscus,Acanthuridae,1,110,0,25.8,NA,Primary Consumer,Cropper,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Acanthurus nigrofuscus,Acanthuridae,1,130,0,42.8,NA,Primary Consumer,Cropper,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Acanthurus nigrofuscus,Acanthuridae,1,150,0,66,NA,Primary Consumer,Cropper,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Acanthurus nigrofuscus,Acanthuridae,3,160,0,240.8,NA,Primary Consumer,Cropper,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Centropyge flavissima,Pomacanthidae,2,100,0,56.3,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Chaetodon vagabundus,Chaetodontidae,1,140,0,71,NA,Secondary Consumer,Corallivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Cheilinus trilobatus,Labridae,1,170,0,94.1,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Cheilinus trilobatus,Labridae,1,180,0,112,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Cheilio inermis,Labridae,1,230,0,55.1,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Cheilio inermis,Labridae,1,240,0,62.8,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Chlorurus spilurus,Scaridae,1,120,0,38.9,IP,Primary Consumer,Excavator,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Chlorurus spilurus,Scaridae,1,140,0,61.4,IP,Primary Consumer,Excavator,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Chlorurus spilurus,Scaridae,2,180,0,259.1,IP,Primary Consumer,Excavator,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Chlorurus spilurus,Scaridae,1,200,0,177.2,IP,Primary Consumer,Excavator,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Ctenochaetus striatus,Acanthuridae,1,170,0,91.2,NA,Primary Consumer,Brusher,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Ctenochaetus striatus,Acanthuridae,2,180,0,217.3,NA,Primary Consumer,Brusher,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Ctenochaetus striatus,Acanthuridae,3,190,0,384.6,NA,Primary Consumer,Brusher,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Ctenochaetus striatus,Acanthuridae,7,200,0,1050.1,NA,Primary Consumer,Brusher,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Ctenochaetus striatus,Acanthuridae,3,210,0,522.6,NA,Primary Consumer,Brusher,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Dascyllus trimaculatus,Pomacentridae,1,130,0,63.2,NA,Planktivore,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Epibulus insidiator,Labridae,1,190,0,122,NA,Piscivore_primarily,Piscivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Gomphosus varius,Labridae,1,160,0,33.1,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Labridae unidentified,Labridae,1,30,0,0.35,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Labridae unidentified,Labridae,1,40,0,0.88,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Leptoscarus vaigiensis,Scaridae,1,30,0,0.45,IP,Primary Consumer,Browser,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Melichthys vidua,Balistidae,1,220,0,204.5,NA,Primary Consumer,Omnivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Mulloidichthys flavolineatus,Mullidae,4,220,0,530.1,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Parupeneus cyclostomus,Mullidae,3,270,0,935.8,NA,Piscivore_primarily,Piscivore,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Parupeneus multifasciatus,Mullidae,1,240,0,224.6,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Parupeneus multifasciatus,Mullidae,1,260,0,290.5,NA,Secondary Consumer,Benthic Invertebrate Consumer,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Plagiotremus tapeinosoma,Blenniidae,1,100,0,4.3,NA,Secondary Consumer,Fish Scale Consumer,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Scarus psittacus,Scaridae,4,30,0,1.61,IP,Primary Consumer,Scraper,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Scarus psittacus,Scaridae,1,100,0,21.9,IP,Primary Consumer,Scraper,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Scarus psittacus,Scaridae,4,120,0,160.3,IP,Primary Consumer,Scraper,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Scarus psittacus,Scaridae,7,130,0,366,IP,Primary Consumer,Scraper,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Scarus psittacus,Scaridae,2,140,0,133.7,IP,Primary Consumer,Scraper,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Scarus psittacus,Scaridae,3,160,0,312.5,IP,Primary Consumer,Scraper,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Scarus psittacus,Scaridae,1,170,0,127.4,IP,Primary Consumer,Scraper,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Scarus psittacus,Scaridae,1,260,0,521.8,IP,Primary Consumer,Scraper,40,3,0,0,21,0,KK
2021,2021-07-30,12:31,13:15,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Scarus psittacus,Scaridae,1,300,0,839,TP,Primary Consumer,Scraper,40,3,0,0,21,0,KK
